,rating,review,review dictionary based sentiment
409,1.0,"I'll keep it simple for you. Microtransactions destroy a game for all who like to grind. Would you rather sell microtransactions and destroy this commitment by players, or would you rather have these players continue to play your game for 500 + hours. Microtransactions simply destroy this ecosystem and this can be seen by the fall of Destiny players. I for one do not support companies who rely on money grabbing techniques. I will never buy another Bungie game again.",-0.014262820512820512
410,1.0,"I bought my kids each one of these at Christmas, so that they could play with their Gameboys in the car when the light was low. Waste of time and money.
The light isn't very powerful, doesn't illuminate much of the  screen, and seems to suck the batteries dry much sooner. The glare makes my  eyes  hurt, and I can't imagine it's good for my kids either. We don't use  them any more. Don't bother.",-0.11875000000000001
411,1.0,"Game graphics was nice and loved the scenery, but I hated this game. I traded it in at a game store for something else.",0.038461538461538464
412,1.0,"Don't buy. It's bad. Even after the whole revision process, it's still boring and bad.",-0.2272727272727273
413,1.0,This game is more for little kids than adults.,0.0
414,1.0,"wow, the same keyboard i bought new years ago for 20 bucks going for 115.  no.  for the price, ZERO stars.",0.03333333333333333
415,1.0,"This game has MICROTRANSACTIONS.  That's an automatic 1 star review.  Don't buy this game and don't give these developers money.  They need to learn that it's not OK to sell part of the game for a full price, and then sell more pieces of the game for EXTRA money.  WTF!

Many of the cars in the game can be purchased through the Playstation Plus Store.  NO.  Just NO.",0.0
416,1.0,"DO NOT BUY! They obviously printed a demo onto a disc by complete and total accident thus someone at Capcom then ""ACCIDENTLY"" gave an order to ship them out. Apparently it is too late to stop the launch so they're gonna patch in the other 93% of the game in as quickly as possible!",0.0
417,1.0,"Sorry I'm giving every re-release a 1/5 stars because they shouldn't be releasing classic games. Bioshock was a great game and didn't need to be re-released on new consoles since technically they're not a great advance on the last gen. There's no value added apart from greater frame rate which console owners don't care about apparently as we have something called a PC in the world. Try making a new game you lazy, lazy developers.",-0.034722222222222224
418,1.0,BF4 is unplayable on the PC & not worth the money at this point. Lots of up to date details at BF4CENTRAL.COM.,0.038461538461538464
419,1.0,"Despite keeping all software up to date, the bugs inherent with the software are a deal killer on this.  The few things that I got to play were entertaining, otherwise, it froze up so fast I couldn't advance.",-0.02631578947368421
420,1.0,"Couldn't get this game to load after I installed it. Not sure if it will run on my Windows 7 64 Bit system either as there is no indication on the specifications other than what other reviewers have said. Usually, I can find a work-around or use the system compatibility feature for Windows XP SP 1/2 or 98 for games that are designed to run on them but here I had no luck. Might have to find a ""no dvd fix"" of some kind to get it to just run period. If you have the above system or something similar, all I have to say is I warned you...",-0.00486111111111111
421,1.0,"I was gonna give it a 2 star rating at the least, but these controllers suck entirely. I bought them to have some old-school gamecube smash bros melee games, and ended up pissed off at the maker of the product. The soft-tops on all four of my controllers have come off, and now they practically cut into your fingers as you play.

PROS:
None

CONS:
Thumbstick pads ALL popped off (off ALL 4 PURCHASED CONTROLLERS)
""L"" and ""R"" buttons stick on 3 of the 4 controllers I bought.
""Fluidity"" of controls not smooth at all. Original Gamecube controllers beat these in every comprehensively imaginable way known to man. DON'T PURCHASE.",0.005978148835291692
422,1.0,"I'm a casual fan of the ""Strategy/RPG"" genre.  I liked the Gamecube edition of Fire Emblem, both for its strong writing and fun (if well worn) gameplay. The Wii version was too hard, but nothing like this edition.  By I think the 7th chapter the difficulty ramped up to an absurd level.  I think were I to restart that chapter, I'd have a slim chance of completing it were I to equip all my units with the handful of weapons that would be useful for it-but I'm still doubtful I'd be able to beat it.

Even aside from the absurd level of difficulty (on what I believe was it's easiest of five or six difficulty settings), the story through the point I reached was almost nonexistant.  The story and writing were much stronger in the Gamecube and Wii editions, even if they didn't do anything new in the fantasy genre.",-0.0011159811972327133
423,1.0,"This game is very frustrating. It is so easy to lose a battle. If just ONE character falls in combat you have to start over. Would have preferred a way to resurrect players during combat so you can finish the dungeons.

The AI is punishing. They annihilate your weakest characters with ease. Even the AI's melee units start throwing dynamite and become ranged units making your melee fighter near useless. Character stance is useless when dynamite is constantly knocking your guys down.

Graphics are not that great for a next gen game.

Battles usually end lop sided when you try to get all of the treasure in a dungeon. New monsters show up and chase you down. It is very difficult to out run these new over-powerful monsters, and if you lose just one character the whole dungeon must be replayed. This is a seriously frustrating waste of time.

I have in my life loved strategy and tactics turn based games but this one is not recommended at all.",-0.04751121463077985
424,1.0,Bought online version but it has a bug that locks it up as soon as you sign in. Cant play. Will update after they patch - super frustrating.,-0.018518518518518517
425,1.0,"This has to be the worst game i have ever tried to play it is hands down the hardest one to get going and the controls are just plain stupid
it is a waste of money so don't buy it unless you want to be pulling your hair out from the start",-0.057692307692307696
426,1.0,"[Boot-Crash,Boot-Crash...] Its the Painkiller Polka!
That's what happened after I installed this mess. I knew that I was in trouble when the package contained 3 CDs and there was a message on the box stating: ""Whoops, we messed up, use CD #3 to start the game, not #1...Duh."" Uh-Oh!!
And of course, after installing this game, then downloading the patch (ALREADY, the developers have a patch? Why doesn't Dreamcatcher just finish testing the game before they start selling it??) the darned thing still doesn't work. Worse yet, its an exception that is not handled since there is no error message: Just ""Boot"" then ""Crash""!
I know what you are thinking: ""Well, you must have a bad system, it works fine on my machine."" First, I have over 300 games loaded on my PC - from Microsoft Pinball to Dead Man's Hand - and they all work. I have the latest version of DirectX loaded and my video card is an 128 MB ATI 9000 series, my sound card is an Audigy 2 and my computer has a Gig of RAM and it is a P4 2.5 Ghz.
But that really isn't the point. I expect a complete game when I plunk down some serious $$ for one; not some patched-up mess. I shouldn't have to rebuild my entire PC to run this game when over 300 others (including games released in the same month as ""Painkiller"") work perfectly.
This is just a sloppily slapped-together piece of code. Don't waste your time on it until they fix ALL the bugs.",-0.021663316276803117
427,1.0,zombie respawn to much and always covers the door.,-0.1111111111111111
428,1.0,"But this game lacks one MAJOR part..Weather. This game has ZERO weather change, it stays Daytime 24-7 , ZERO cycles, zero rain, overcast, evening, storms etc, nothing but bright sunny day. This adds nothing to the atmosphere of the game.

I found this out the hard way, the only way the weather changes is if you encounter the 'orbs' talking to each other (done poorly voice acting). Its a da&% shame when almost the only thing that this game counts on fails to do that.

I wanted to love this game, it is breathtaking in scenery and at times surreal. And draws you in, but there is NO dynamic weather so I got a refund. Was not worth 19.99. Thank you",0.09989855823189157
429,1.0,"First, I have not purchased this game and won't until it is STEAM free. This game is wrapped with STEAM so STEAM is a legitimate issue, even if it is the only issue.

Now .. . . I've read virtually all the reviews of this product and have some things I want to say:

1) STEAM is not a product protection service, and does not discourage piracy. As most of you know, anyone can download a pirated copy of any popular game in a matter of days.
2) STEAM serves no purpose other than being a marketing platform for products. Sure, ya don't have to care for a DVD if ya download a game and ya have to keep your key . . . big deal. And ya, it may be convenient to find your friends to play an online game with, and various other small time benefits to make users feel they are getting something great by having STEAM on their computer . . . but . . .
3) WindowsBlowUp is hard enough to keep working properly without some resource hog that can't be controlled starting up, as if WindowsBlowsUp doesn't have enough unnecessary processes already.
4) STEAM is a horrible security risk. To see a discussion of this go to []. BTW, I would not be surprised in the least if STEAM had already been compromised. Buy a good book on computer forensics. The stories of companies getting hacked, getting their files stolen, paying a ransom, and NOT reporting it to stockholders let alone the public is stunning.
5) Programmers are notorious for leaving backdoors in programs. If ya don't know what a backdoor is, or are skeptical go to this link -[], and you will see how vulnerable computer users are.
6) STEAM server is secure? Think again. It takes one skilled system wise programmer working in the STEAM server installation to download all the customer information onto a portable device and sell it to the highest bidder.
7) Some reviews and comment talk about the ""ethical"" and ""moral"" character and responsibility of corporations. Hogwash! Enron had an corporate ""ethics"" policy too! Remember Enron? If not look it up. I worked for years in business and there is only a couple rules companies (most of them) follow. Executives focus on personal advancement above all else, and the corporation will do whatever it takes to ensure its continued existence, and growth and will exterminate any threat if possible using whatever means it thinks it can get away with. Profit IS everything!
8) Anyone who thinks that STEAM is concerned about individual user satisfaction is delusional. STEAM is concerned only by numbers and statistics. Really . . . if STEAM was concerned about user experience, there would be a check box which gave the consumer the ability to completely disable STEAM until the time the consumer wanted to connect to get the patches or look at products available.
9) I predict that when STEAM (if and/or when they do) gets a market share that is great enough to monopolize the gaming market, they will increase the price of the product, charge for the service, etc.
10) I use as an example MicrosoftBlowsUp as an example. As an operating system it sucks donkey balls and is way over priced. Ubuntu is way better and free too. Any program you want is available for FREE. Every driver you could ever want is included as a loadable module so ya don't have to install drivers for your printer, or any other peripheral you use. Never defrag, no corrupt registry or files, secure, and fast. MicrosoftBlowsUp has used every trick it can to maximize its profits and extinguish any competition to the detriment of the consumer. STEAM will do exactly the same thing IF it gains enough market share. That's why I dumped my PC's and just spent $4000 buying two MacBook Pro's.
11) I've had multiple STEAM accounts ""restricted"" for who know what reason, have had download times that were in the 12 - 20 hour range for game data, STEAM not available so I can't play my game, and others report corrupt files, game patches being installed that make game saves obsolete, support only through e-mails and very slow too. Go to the STEAM forums to find all the complains of service, or days of non-service. Lets not forget the pop-up ads. For those with bandwidth limitations this uncontrollable service can be a killer and can put the user over their limit with sometimes extremely costly over-usage charges.
12) Let me list just some of the problems STEAM causes the consumer (all these comments come from 1 star reviews):
  ""I have a rather stingy 450MB daily download limit so it REALLY pisses me off that a friggin' video game publisher would presume to waste my bandwidth with an always on connection and download updates uncontrollably.""
  ""At present, I have been waiting for two hours for Civ V to load, for it's been trying to install an update for that period.""
  ""[STEAM] . .. is intrusive and a waste of system resources.""
  ""I've written repeated e-mails to Steam support and 2K Games and get the automated response that I will be contacted within 72 hours. I never am contacted.""
  ""I have yet to have a game that is attached to STEAM that doesnt crash. Left for Dead 2? yup crashes CONSTANTLY, if not on my end then ineveitably someone I am playing with crashes. Half life? Yup there too.""
  ""Also, if your internet connection hiccups, the game connection is lost, and everything locks up.""
  "" . . . the install process forces the user to install stream and the updates, which requires about nine hours of time.""
  "" . . . steam spyware would not let me play the first evening because the 'servers were overloaded'""
  ""On a final note: Steam? Really? Took about 2 hours to get past the ""our servers are too busy"" message.""

  So now equal time to the STEAM fanboy's. Virtually all these quotes come from 4 and 5 star reviews:
  ""Steam support is responsive and has handled easy questions well.""
  ""Steam represents nothing more than a large part of the reason that PC gaming is still alive and well today.""
  ""Anyone who complains about Steam is either deluded or completely misinformed. ""
  ""Steam integration is good news IMO - I love Steam - features like Cloud saves, In game overlay, automatic updates and many others are very usefull to me and my friends.""
  ""With steam, you do not have to be online to play your games. Steam has an offline mode, which allows you to play all of your games just fine even if you don't want to be online.""
  ""Steam is a great service, once again, I have been using Steam for over 4 years now, and most of the time, I never have problems downloading, or playing the games!""
  ""I happen to love Steam. I've been using it since 2003 and I have purchased over 200 games for the platform. It has been an invaluable program for my gaming hobby for years.""
  ""Steam is great for those who have never used it. Sure you don't technicaly own the games you buy off of steam but are they really going to take your liscence away? But it easily manages your games, friends, downloads, patches, and the games are cheap . . . ""
  ""As far as 'Steam' is concerned, I have downloaded this game, (and others), and have had no problems with it. I have enjoyed it's service in fact. I don't know what all the fuss against it is about.""
  Comments from 3 star reviews:
  ""First of all I have to mention Steam is nothing but a huge pain in the butt. From the initial download/install it constanty accesses the internet to do whatever it wants... not to mention the slow load times while connecting to steam is very annoying.""
  ""I don't have a problem with Steam since I use it for other games but this really irritates me.""

And finally another happy consumer (rating the game as 3 stars):
  ""I agree with everyone else who said ""STEAM SUCKS"". It's okay, actually, for download-only games... I don't mind it. I also don't mind the activation scheme. What I do mind is how much it degrades the initial and very important installation experience, and how you have to run steam to run the game -- I hate that! You screw up the install process and you put the user in a really bad mood right away -- not good.

It took me thirty minutes of watching steam say ""Checking file 1 of 1"" and two restarts of the installation to figure out that it was, in the background, downloading a 4.6GB update for Civ IV, along with 2 other updates totalling 2.0GB!!!! AND IT NEVER EVEN TOLD ME! So, I paused all the downloads and clicked the ""Play Now"" button next to Civ V, got a loading screen, then a dialog box that really p*ss*d me off: It said ""Updating"" with a greyed out ""Play Now"" button.""",-0.0036943248581387737
430,1.0,Did not work upon arrival..,0.2
431,1.0,Controller joystick stopped working literally after 3 days of opening the package,0.0
432,1.0,"First off, do not buy this game.

I have been a fan of the series, and was pretty excited about Stronghold 3. Delayed after delayed the developers claimed to be holding back, because they were going to release the greatest Stronghold of all. Boy! was I disappointed by this installment.

The graphic was okay and an improvement overall. It's fully 3D modeling but it looks very outdated. The voice acting was on par, not good nor it's bad. What pushed me over was the cut scene. It's black and white sketches. Seriously, they didn't even put any effort in to even trying. They pretty much just took what the artist drew during the game's concept and based the whole thing on that. At least color it and paint it... I've never seen a $49.99 game this lazy before, if it was an indie game it would be different.

The walls are rather weak, the stone walls felt like they were made out of sticks. Catapult shots, BOOM!!! Big explosions, as if it was directed by Michael Bay. The arrows and projectile goes right through the walls. There's no advantage for defending. What's the point of a stronghold? The map size is tiny, and small at best. There is no skirmish.

The unit pathing is terrible. I thought my units were just loafing, but they were actually stuck on the ground. This is especially bad in combat, since they're stuck your units are just sitting ducks.

I often lose my units because it's so hard trying to find them. They sometime ""hide"" next to building, trees etc. Only way I could find them were if I click and hold my mouse and drag it in large area and see if I selected something. There should be an icon on the left for your units, at the very least icon for the Lord or hero units.

The game is very buggy and glitchy. I can't believe it made it out to production. What a waste of money for gamers. Do not support this type of behavior from a game developer!

Stronghold Crusader was the best of all. If you're looking to play Stronghold, go play that one.

I don't recommend Stronghold 3. It would be zero stars if I could give it that rating.",0.010682335682335687
433,1.0,"Here we have an evil, mindless, blonde caucasian American and her attempt to ruin a Japanese guy's marriage with his Japanese girlfriend. Blatant, obvious insult to our boys.

You have to question how this filth even got published.

Now let's ignore the gameplay that makes Mario Party look innovative and get to the point of this review : Then there's the message of polyamory -- a bad message to send to any and every one. I myself, as a married Christian gamer who plays Call of Duty, I find a videogame that promotes polyamory to be offensive, and you should to. More-so than our boys.

And If you support our boys, you do not allow your children, siblings - anyone - to purchase or play (or even look at the box art of) Catherine. Despite It's M rating, Catherine falls into the same category as Alice : Madness Returns. It is not a family friendly videogame.

They're not laughing with us.",-0.05996928996928996
434,1.0,"I read some other reviews (on other sites) and so was forewarned about this game.  Still, I rented the game for my four and seven year old daughters.  They both hated it and asked me to return it the same day! They complained that the game was too difficult.  I offered to help them play it, but they were so frustrated that they had lost interest.

Try Disney Princesses instead, if you need a game for girls ages 4 to 6.",-0.07409502262443439
435,1.0,Flawed. Returned.,-0.5
436,1.0,Do not support this garbage. EA basically took a Sims game and took out half the features to sell to you separately. Seriously boycott this pathetic company!!,-0.1
437,1.0,Got this accessory to attach to TV. Not necessary item at all. Spent too much money for something not really needed. Velcro strips would have been more financially feasible. Don't waste your $$$$$.,-0.041666666666666664
438,1.0,"I got it because I liked the tv series and the two movies,so when I found out about this game,I was happy. But I started playing and it was horrible.",-0.020833333333333336
439,1.0,"I was recommend this game at gamestop they claim it was great, good story,alot of action. So i ordered it and I was so sick of it. I took it with other items to goodwill. Not worth buying.",0.13597370766488415
440,1.0,"It pales in comparison to Metroid Prime Hunters on the DS... This game doesn't have the same controls.. it uses disgusting gyro controls!! Horrible! Also the art style is an insult to the prime series. Bobble head prime? Wtf?! I played through it, listened to endless screen of crap dialogue explaining this crap Gameworld mission by mission. Metroid Prime's story is suppose to reveal itself in the Gameworld, NOT THROUGH STUOID DIALOGUE TEXTS FROM SCREEN PROMPTS FROM STUPID CHARACTERS. You're supposed to look around the environment and feel out the puzzles and art design. It has none of that. It has jumpy movement, terrible controls. And no option to use bottom touch screen for camera pan? Who the _____ created this?!",-0.13185425685425683
441,1.0,"I got this for my son's 8th birthday.  He was very excited.  Then we tried to sync it up.

They say to have more than 4 feet of room - I was doing this in my great room which has much more than that free all around, it's where we play the kinect as well.  So space isn't the issue.

They say to use old batteries - so I pulled out my multimeter, found the lowest rechargeable AA batteries I had that would still power the unit.  No joy.

They say turn off lights and close the curtains, get the room darker.  No luck.

They say turn off the TV during the calibration so there's no interference.  No difference.

In about 45 minutes of holding in all the curse words I didn't want to say in front of my increasingly saddened birthday boy, I finally managed to get it to do the calibration.  And then I though I was home free.  Until the voiceover tells you about the next step in calibration, which is stepping on the back of the board to tilt it up.  That failed, because it said I wasn't covering the sensor enough.  That was not the problem though, since at one point I was so frustrated with it, that I put duct tape over the back sensor and tilted it.  Still I was told the back sensor wasn't covered.  And it wasn't backwards, since they're so clear about the buttons being on the left side of the board...

So this one got tossed aside.  Not even worth returning, since I got it on a gold box deal for under ten bucks.  I'll play around some other time to see if I can ever get it past the calibration, to hopefully surprise my son, but today the birthday boy has written it off as the sad part of opening his presents, something he won't get to play with.",0.054979395384275875
442,1.0,"Despite all the hype and all the delays, ""Tomb Raider: The Angel Of Darkness"" turns out to be just a waste of plastic. The game would've been great had the designers taken the time to fix up the unacceptable amount of bugs and glitches, and come up with a new and different style of gameplay.
What do I mean by that? Every single movement Lara makes is animated and much slower than it ought to be. A three-legged dog with one eye could swim through a pool of molasses in less time than it takes Lara to run from one side of a room to another. Not only that, but simple actions like crouching take at least 3 seconds longer than they should. And don't get me started on jumping. Jumping from ledge to ledge is about the only task the developers could come up with for you to do. Apparently, it's the camera's job to make it seem a lot harder than it is. If the camera's turned just slightly to the wrong angle, you might end up doing a side flip to your doom instead of jumping forward.
The puzzles that you come across (rarely), are usually idiotic and unrealistic. At one point in the game, you're asked to get from one side of a room to another, unfortunately the only way the door on the other end will open is if the laser security system is activated. The first thing you should notice is that these lasers are very poorly placed and any real person could easily just step over them or duck under them. Of course, being the tomb raider she is, Lara must use a series of timed run-and-jump moves to get through them, making what would be an extremely easy sequence to get through into a much harder one.
You'll learn early to save all the time. The game is extremely glitchy and freezes up in certain areas, usually when there's lots of things going on at the same time (like when three lights are turned on and there's another guy in the room). Also, since Lara dies inconsistently, you'll never know if that jump to the floor below is too far or not. I found that in certain areas, a ten foot fall to the floor can result in death, while in other places, falling forty feet will only slightly hurt your life bar.
Then there's all those nagging questions. Why is it that setting yourself on fire will slowly drain Lara's health, but stepping into a laser can kill you instantly? How come it takes seven bullets to kill a guy with no body armor? What kind of dog dies after two kicks, but remains alive after being shot several times? What's the point in the stealth mode if you almost never have to use it? In the extras section, why do the game designers claim that '""Tomb Raider"" has always set the benchmark for games'? Why does the ""Cradle Of Life"" movie trailer have such messed up audio? I could go on and on.
In conclusion, all I have to say is that ""AOD"" was not worth the wait and isn't worth your money. Save it. I hope Eidos decides to speed up the gameplay in the next ""Tomb Raider"" installment and gets some developers that aren't mental patients to work on it. If not, I won't be buying it.",-0.03307065036317804
443,1.0,"I ordered this game for my collection.  The ad was very accurate.  The game was shipped quickly & safely.  I would purchase from them again.  The only negative thing I have to say is about the game itself.  Square Enix, who up till now, I held in high esteem for their RPG games.  I am afraid they published a stinker of a game!",0.02710622710622711
444,1.0,"This was on a shipment that was stolen in Venezuela, by the GNB officers in the customs area. The Venezuelan guar are just a bunch of thieves.",-0.027777777777777776
445,1.0,"this  driving software is the worst, there technical support is only through emails, I am returning the one I purchased. It's got to be the worst piece of crap I ever purchased. Will never buy from this company again. Won't even work on a Quad core 3.2 Ghz with 16 GB of ram and a Nvidia GEforce GT 640 1 tb hard drive. Do not  waste your money because Windows tell you that it is not compatible. This is with Windows 7.",-0.027777777777777776
446,1.0,"Please domt buy this game i want my money back from Activision the multiplayer matchmaking it's the worst since cod ghosts and this game is from the same company
So please don't buy this game",-0.02857142857142857
447,1.0,"Since I cannot give 0 stars I will give negative one star for everything wrong with this ""game"" (-1 star). No matchmaking for high end content even though it requires playstation plus -1 star. PVP favors players with bad connections -1 star. Simple problems with the physics of the game that have been a problem since day one cause frequent deaths for no reason -1 star. many bounties are far to difficult requiring perfect PVP matches when problems like I previously mentioned exist -1 star. Bungie takes all your items away and then makes you earn them again and again with each expansion -1 star. Limited time events that cannot be done if missed -1 star. Getting 2nd in a sparrow race when you have video proof of your self getting 1st, I was like 15 feet in front of this guy and the game said he won by like half a second, -10000000000000 stars.",-0.05408555974917531
448,1.0,GOT THIS GAME WHAT A WASTE OF MONEY IVE DOWNLOADED IT 3 TIMES ON 2 DIFFERENT COMPUTERS ALL 3 TIMES ONCE ON I CLICKED TO PLAY AND THE GAME SHUT DOWN OR TOLD ME THAT GAME WAS NO LONGER AVAILABLE,0.0
449,1.0,"This game suffers from so many problems. First, the load times between pages are really long and annoying. Second, the puzzles are boring ""find the item"" ones that require talking to everyone and clicking everywhere on the screen until you can advance the plot. Last, the game has bugs that cause it to crash and end unexpectedly. This was verified when I complained to technical support, there are major bug problems. For example, in the game you find a raft - but if you open it too far from the water you lose your progress and the game crashes. Dumb.",-0.2663156948871234
450,1.0,"This game is broken. All the ridiculous shots taken by high rated players go in without making anysense at all in online match and even after EA put out a patch, you can't find any online matchups even during supplosely peak hours like 5-10PM because nobody plays this garbage.

EA should just stop bothering to make games and sell blank cd's with a slogan saying, ""We are a multi-billionaire company and you are an insignificant ant, a peasant, a cashcow. Pay us money so we can continue belittling and looking down on you."" It seems they are already doing that with everything they put out anyways.",-0.08326340326340326
451,1.0,"The buttons are way too small!, they are about a 1/4 of the size of a button on the keyboard on your phone. Often times you have to double click to get one letter up!,and it often doesnt save any time typing. Compared to the online keyboard with your controller,the controller will actually get a more accurate & faster job done. It would be better to run an extension cord with a keyboard imo.",0.04554655870445344
452,1.0,"Disk won't read, junk",-0.25
453,1.0,"What happend!? Suikodan 3 was probably one of the most inventive RPGs I've ever played, but Suikodan 4 stinks.

The characters are boring, the story is dull and without any plot twists or inspiring hardships. The music is quiet, non-existent or boring. The gameplay lack challenges and the enemies constist of roughly 13 or so models in the whole game  colored in different variations. Traveling from one island to another is slower than mud (literally hours if you want to explore the sea chart). Plus while getting most the 108 characters was optional in Suikoden 3. In Suikoden 4 it's practically required to continue the boring story. Basically it's: find people, watch a scene, find some more people, watch a scene.

I would rather watch pait dry, it's faster paced.",-0.037070707070707073
454,1.0,"Being an ardent Simmer, I pre-ordered this game and was so excited about it.  That quickly changed when I started playing it.  It is certainly not worth the price! Problems:

1.  The game is EXTREMELY glitchy.
2.  The graphics look like back in the day Playstation I graphics.
3.  The age progession should be able to be turned off, as I didn't get to accomplish what I needed or wanted to.
4.  My sim was watching t.v. and couldn't get up from the sofa, and died of hunger.
5.  No firemen to put out house fires.  My stove caught on fire, and sim did too, and died.  Why are fire alarms
  needed?
6.  People walk through people, cars jam up into each other.
7.  There was a logjam of people at the entrance to the restaurant, and they ended up dying.
8.  You find yourself ""mourning"" and don't know why until you figure out that there are various tombstone markers
  around town from Sims that have died, that you have to put in your inventory and place them at the cemetery.
9.  Once you choose an outfit/hair-- you cannot change them.
10. You cannot build homes.
11. Books- I have no idea how to read certain ones (i.e., cooking) once I've purchased them.  Once they are
  placed in the bookshelf, you cannot choose a particular book.  You end up reading whatever is there.
  Therefore, there were certain recipes that I couldn't make, 'cause I couldn't choose the particular book.
12. I purchased trees for my home, and placed them around the house, and the trees end up showing through the
  inside of the house.

I am so sorry I purchased this game.  Castaways for Wii was 10X better!  EA should be ashamed of themselves for putting out such a substandard product! I will never purchase a Sim Wii game again!!",-0.01435250765746122
455,1.0,"Were do I start.

1. Terrible voice acting.
2. Inconsistent frame rate drops even after patch.
3. You get lost in foliage. Foliage does not adjust to players visibility.
4. You cant adjust camera closeness when traversing land... BUT!, you can adjust camera when fighting, what the...
5. Is this an adult game? Some of the skimpy girl outfits were really unnecessary.
6. The main character looks sickly skinny. And why is his hip off to the side?
7. Loading is very long.
8. Enemies attack like imbeciles. They gather up without considering their space or environment and launch at you mercilessly.
9. You cant hear characters voice in camp cutscenes when having conversations, but you can hear all other sound effects, their foot steps, objects they are handling etc. its a really cringy and weird feel.
10. The car is pretty much on rails.
11. Animations suck when jumping. Its like they're 10 frames or something.

Dont waste your time dealing with this games flaws. There are much better games out there.",-0.056118791602662574
456,1.0,POS only worked the first day.  Avoid at all costs,0.08333333333333333
457,1.0,"This game is awful, and it is an obvious cash grab.",-0.09090909090909091
458,1.0,"I have the Call of Juarez Gunfighter game and love it so I tried this earlier software, it was hard to use and not worth keeping.",0.038461538461538464
459,1.0,"When this game eventually works, go ahead and buy it. But until then AVOID AT ALL COSTS. DO YOU HEAR ME? AVOID AT ALL COSTS!!!!!!!!!!

Oh and i LOVE that after buying it for 59.99 it's now 39.99. GREAT! They realized it's so damn bad they can't even sell it at full price for more than a month!!!

I have not EVER in my life been so enraged by a computer game. F@ck this game and F@ck the people who rushed it out the door before it was ready.",0.11853877117035012
460,1.0,Received and paid for the Ultimate edition but when i inserted the code that came with it it didn't work very very dissapointed,0.0
461,1.0,Arrived scratched as if it was used for 5 years,-0.1
462,1.0,"I bought this for my son on July 30, and he could not activate this card, other folks even tried with no success. Called Microsoft they said wait a couple of weeks and try again. Well still nothing we called today and they said the same thing. Well now I am out of my 30 day return  window from amazon. Now I'm out the money and I now have an son that was very excited receiving this as a Birthday gift too very unhappy. If you purchase this card and doesn't work don't be dupt like me, insist on a refund.",0.06336754322687826
463,1.0,This thing had a million bubbles. I tried to work them out for 15 minutes and gave up. Returning :(,0.027777777777777776
464,1.0,"Being in the military I was disappointed with the requirement to have access to Broadband to play the game. This game is simply unplayable in a deployed location and in many overseas bases there are regional issues that make playing with co-workers impossible.

If you are in the military I strongly suggest that you do NOT buy this game. Blizzard refuses to add in support for LAN which is what most military members use in deployed locations to play these types of games.

Shame on you Blizzard for not allowing deployed military members able to play your game!",-0.0412509534706331
465,1.0,"Boo EA. After their train wreck of a launch of Simcity, they have the nerve to charge 10 bucks... for an amusement park...

I would feel less robbed if they would have used a gun and a mask. It's rare to feel this ripped off about a video game purchase, but that EA managed to instill.

Pass on this, if you haven't bought Simcity, good on you, I wish that I had not.",-0.008870214752567693
466,1.0,I tried plugging in my xbox hard drive and it simply did not work. The driver cd did not help this at all,0.0
467,1.0,psn always down.  epic fail fail fail.  don't bother with ps4,-0.3333333333333333
468,1.0,"Let down, not what I expected. I got this as a gift. At least I can turn this thing in to Game stop for some ps 4 game credits, because that is a GAMING system. This xbox is an entertainment system imo..The gaming is a step behind sony's  experience.",0.0
469,1.0,"Sadly, unlike the other two within the series, the game isn't optimized for its console. While Drakenguard 1 and 2 ran on the PS2, they ran so much smoother and had way less slow downs. Drakenguard 3 on PS3 feels like a slide show when playing it. The frames drop non stop, especially when in aerial combat. The game is almost unplayable because of it and I'm unsure how it made it past testing as a 3rd within the series and released to the public like this. It also doesn't help that I paid full retail price of $60 when it's now less than 30 via prime. If I waited just a month I would of avoided that. Either way, not worth any money unless you're a die-hard Drakenguard fan. And even if, you'll still be disappointed, as it has nothing to do the original games and the story is nothing like Taro's other work.",0.016397306397306396
470,1.0,"I don't have to go into the endless frustration that this game has produced -- 2,000+ of you have done that already. I've never seen so many one-star reviews in my life! If this doesn't send a message to EA, I don't know what will.

What I'm going to do is go onto the next step: how do you get your freaking money back? The good news is that if you bought it from Amazon, you'll be able to do so with not too much difficulty, even if you downloaded digitally. Just make sure to do it now, though -- if you hold onto the game for over a week, I think you're out of luck.

Now let's say you're a poor sap who bought the game from the SimCity website directly. I feel your pain. And their customer service is legendarily poor (sidebar: I remember getting into it with one of their reps about my Rock Band 2 equipment that broke EXACTLY three months after I bought it. It was unreal.) -- there have been multiple reports of being threatened with a total account ban if you dare dispute their refund policy.

So this is what it comes down to: dispute it on your credit card or through your bank. (or through Paypal, but that will take a much longer time and be a bigger pain in the butt) I disputed through Chase and there wasn't a problem -- they give you the benefit of the doubt and assume you're telling the truth about what happened -- then they investigate your claim and make their decision. I don't think I've ever had a dispute of mine turned down, because they've all come down to this basic idea: you're not getting what you paid for. And when you don't get what you paid for -- ta-da! you get your money back! what an idea!

Got it? Hear that, EA? We're NOT GETTING WHAT WE PAID FOR.

And it's as simple as that.",-0.014764906494229804
471,1.0,"Ive been waiting two years for this? This game is a joke.
The graphics are nowhere near what the claims are. It was
like steppin' back into the seventies and playing defender
or something along those lines...Only it wasn't that fun!
If you want killer graphics get Enclave...Every game should
look that good. There is no excuse for grainy or childish
graphics,in this day and age...It's just plain lazy.",-0.04656084656084656
